Source,Target,Type,Id,Label,Weight
41446,468081,Undirected,51684,,2
41446,151821,Undirected,51685,,2
41446,282884,Undirected,51686,,2
41446,179358,Undirected,51687,,2
41446,81836,Undirected,51688,,2
41446,413171,Undirected,51689,,2
41446,37159,Undirected,51690,,6
41446,278090,Undirected,51691,,4
41446,48041,Undirected,51692,,7
41446,468455,Undirected,51693,,2
41446,461169,Undirected,51694,,2
41446,199907,Undirected,51695,,3
41446,115764,Undirected,51696,,8
41446,169957,Undirected,51697,,3
41446,91789,Undirected,51698,,2
41446,178190,Undirected,51699,,2
41446,154120,Undirected,51700,,2
169212,163302,Undirected,51701,,2
169212,348382,Undirected,51702,,2
169212,257697,Undirected,51703,,2
169212,403528,Undirected,51704,,2
169212,257312,Undirected,51705,,2
169212,442071,Undirected,51706,,3
169212,169957,Undirected,51707,,2
169212,393492,Undirected,51708,,3
169212,19050,Undirected,51709,,2
274557,909099,Undirected,51710,,34
274557,392981,Undirected,51711,,2
274557,170165,Undirected,51712,,9
274557,79647,Undirected,51713,,14
274557,242524,Undirected,51714,,8
274557,2524724,Undirected,51715,,7
274557,307028,Undirected,51716,,3
274557,170891,Undirected,51717,,7
274557,385406,Undirected,51718,,7
274557,928285,Undirected,51719,,7
274557,2033084,Undirected,51720,,9
274557,1272559,Undirected,51721,,3
274557,4192542,Undirected,51722,,7
274557,326336,Undirected,51723,,8
274557,36323,Undirected,51724,,3
274557,65523,Undirected,51725,,3
274557,198534,Undirected,51726,,3
274557,50692,Undirected,51727,,2
274557,995273,Undirected,51728,,2
274557,265764,Undirected,51729,,2
163302,348382,Undirected,51730,,3
163302,446723,Undirected,51731,,4
163302,257697,Undirected,51732,,3
163302,36349,Undirected,51733,,2
163302,247715,Undirected,51734,,3
163302,352723,Undirected,51735,,3
163302,455503,Undirected,51736,,2
163302,403528,Undirected,51737,,3
163302,210274,Undirected,51738,,2
163302,63536,Undirected,51739,,4
163302,106523,Undirected,51740,,9
163302,388218,Undirected,51741,,5
163302,182814,Undirected,51742,,4
163302,32197,Undirected,51743,,3
163302,245438,Undirected,51744,,11
163302,19859,Undirected,51745,,6
163302,15085,Undirected,51746,,9
163302,328881,Undirected,51747,,4
163302,286918,Undirected,51748,,11
163302,296281,Undirected,51749,,10
163302,298,Undirected,51750,,25
163302,290969,Undirected,51751,,2
163302,156235,Undirected,51752,,2
163302,210816,Undirected,51753,,10
163302,111782,Undirected,51754,,5
163302,68143,Undirected,51755,,2
163302,361708,Undirected,51756,,6
163302,305249,Undirected,51757,,3
163302,107309,Undirected,51758,,3
163302,213686,Undirected,51759,,27
163302,409663,Undirected,51760,,2
163302,86603,Undirected,51761,,5
163302,358601,Undirected,51762,,2
163302,405965,Undirected,51763,,10
163302,262565,Undirected,51764,,5
163302,459201,Undirected,51765,,13
163302,491504,Undirected,51766,,2
163302,241656,Undirected,51767,,2
163302,205607,Undirected,51768,,3
163302,134599,Undirected,51769,,3
163302,257312,Undirected,51770,,6
163302,273748,Undirected,51771,,3
163302,343048,Undirected,51772,,2
163302,364892,Undirected,51773,,2
163302,115961,Undirected,51774,,14
163302,93498,Undirected,51775,,6
163302,190830,Undirected,51776,,2
163302,307417,Undirected,51777,,2
163302,18537,Undirected,51778,,7
163302,246391,Undirected,51779,,2
163302,372717,Undirected,51780,,2
163302,334195,Undirected,51781,,6
163302,91470,Undirected,51782,,9
163302,1185653,Undirected,51783,,4
163302,75901,Undirected,51784,,2
163302,184935,Undirected,51785,,5
163302,5205,Undirected,51786,,2
163302,402382,Undirected,51787,,3
163302,207517,Undirected,51788,,4
163302,49006,Undirected,51789,,2
163302,359612,Undirected,51790,,2
163302,193575,Undirected,51791,,2
163302,650995,Undirected,51792,,2
163302,448028,Undirected,51793,,2
163302,63109,Undirected,51794,,5
163302,342634,Undirected,51795,,8
163302,81415,Undirected,51796,,3
163302,39296,Undirected,51797,,3
163302,274719,Undirected,51798,,2
163302,1956977,Undirected,51799,,4
163302,35153,Undirected,51800,,2
163302,340759,Undirected,51801,,2
163302,260343,Undirected,51802,,3
163302,251863,Undirected,51803,,2
163302,655628,Undirected,51804,,2
163302,24353,Undirected,51805,,2
163302,346555,Undirected,51806,,2
163302,367233,Undirected,51807,,2
163302,2493,Undirected,51808,,2
163302,214357,Undirected,51809,,2
435347,149708,Undirected,51810,,2
435347,446723,Undirected,51811,,2
435347,257697,Undirected,51812,,2
435347,89882,Undirected,51813,,2
435347,30150,Undirected,51814,,2
435347,388673,Undirected,51815,,2
435347,352723,Undirected,51816,,2
435347,160056,Undirected,51817,,2
435347,403528,Undirected,51818,,2
435347,65794,Undirected,51819,,2
435347,340759,Undirected,51820,,2
435347,459201,Undirected,51821,,2
435347,184935,Undirected,51822,,2
435347,335606,Undirected,51823,,2
435347,318339,Undirected,51824,,2
435347,210812,Undirected,51825,,2
446723,257697,Undirected,51826,,2
446723,416025,Undirected,51827,,5
446723,36349,Undirected,51828,,2
446723,247715,Undirected,51829,,2
446723,160056,Undirected,51830,,3
446723,372220,Undirected,51831,,2
446723,402382,Undirected,51832,,7
446723,182814,Undirected,51833,,2
446723,459201,Undirected,51834,,10
446723,91470,Undirected,51835,,9
446723,340759,Undirected,51836,,2
446723,388306,Undirected,51837,,5
446723,448028,Undirected,51838,,2
446723,398655,Undirected,51839,,3
446723,207517,Undirected,51840,,4
446723,342634,Undirected,51841,,5
446723,184935,Undirected,51842,,8
446723,372717,Undirected,51843,,7
446723,79440,Undirected,51844,,4
446723,125301,Undirected,51845,,3
446723,1185653,Undirected,51846,,2
446723,111782,Undirected,51847,,2
446723,106523,Undirected,51848,,3
446723,213686,Undirected,51849,,6
446723,298,Undirected,51850,,8
446723,308466,Undirected,51851,,2
446723,115961,Undirected,51852,,3
446723,334195,Undirected,51853,,9
446723,405965,Undirected,51854,,4
446723,18537,Undirected,51855,,2
446723,15085,Undirected,51856,,2
446723,245438,Undirected,51857,,2
446723,296281,Undirected,51858,,2
446723,273748,Undirected,51859,,3
446723,257312,Undirected,51860,,3
446723,36393,Undirected,51861,,3
446723,63109,Undirected,51862,,3
446723,286918,Undirected,51863,,3
446723,28765,Undirected,51864,,3
446723,79633,Undirected,51865,,2
257697,348382,Undirected,51866,,5
257697,403528,Undirected,51867,,8
257697,210816,Undirected,51868,,3
257697,461679,Undirected,51869,,2
257697,39296,Undirected,51870,,3
257697,433770,Undirected,51871,,2
257697,274719,Undirected,51872,,2
257697,262565,Undirected,51873,,3
257697,789466,Undirected,51874,,2
257697,257312,Undirected,51875,,4
257697,335606,Undirected,51876,,2
257697,142216,Undirected,51877,,2
257697,213686,Undirected,51878,,2
257697,361708,Undirected,51879,,2
257697,1610375,Undirected,51880,,2
257697,134599,Undirected,51881,,2
257697,182814,Undirected,51882,,2
416025,149708,Undirected,51883,,2
416025,388673,Undirected,51884,,3
416025,247715,Undirected,51885,,7
416025,160056,Undirected,51886,,5
416025,151821,Undirected,51887,,2
416025,403528,Undirected,51888,,3
416025,372220,Undirected,51889,,2
416025,402382,Undirected,51890,,5
416025,79440,Undirected,51891,,10
416025,279011,Undirected,51892,,2
416025,139596,Undirected,51893,,4
416025,310066,Undirected,51894,,10
416025,333983,Undirected,51895,,2
416025,182814,Undirected,51896,,6
416025,332984,Undirected,51897,,2
416025,398655,Undirected,51898,,5
416025,389236,Undirected,51899,,2
416025,79321,Undirected,51900,,3
416025,245438,Undirected,51901,,2
416025,286918,Undirected,51902,,2
416025,361708,Undirected,51903,,2
416025,32197,Undirected,51904,,2
416025,237,Undirected,51905,,2
416025,459201,Undirected,51906,,4
416025,63109,Undirected,51907,,2
416025,106523,Undirected,51908,,2
416025,213686,Undirected,51909,,3
416025,298,Undirected,51910,,3
416025,342634,Undirected,51911,,2
416025,134599,Undirected,51912,,2
416025,448028,Undirected,51913,,2
416025,28765,Undirected,51914,,3
416025,246409,Undirected,51915,,3
416025,388128,Undirected,51916,,3
416025,260343,Undirected,51917,,3
416025,57123,Undirected,51918,,6
416025,166150,Undirected,51919,,3
416025,600614,Undirected,51920,,2
416025,334195,Undirected,51921,,3
416025,205607,Undirected,51922,,2
416025,241656,Undirected,51923,,2
416025,388218,Undirected,51924,,3
416025,233788,Undirected,51925,,2
416025,207517,Undirected,51926,,2
83799,70808,Undirected,51927,,2
36349,403528,Undirected,51928,,2
36349,59945,Undirected,51929,,2
36349,366547,Undirected,51930,,3
36349,415474,Undirected,51931,,3
36349,182814,Undirected,51932,,3
36349,159776,Undirected,51933,,3
36349,299352,Undirected,51934,,5
36349,36393,Undirected,51935,,2
36349,358648,Undirected,51936,,2
36349,72791,Undirected,51937,,2
36349,382506,Undirected,51938,,2
247715,388673,Undirected,51939,,2
247715,352723,Undirected,51940,,3
247715,389791,Undirected,51941,,2
247715,160056,Undirected,51942,,4
247715,151821,Undirected,51943,,3
247715,403528,Undirected,51944,,2
247715,361708,Undirected,51945,,2
247715,15085,Undirected,51946,,2
247715,298,Undirected,51947,,5
247715,257312,Undirected,51948,,3
247715,57123,Undirected,51949,,6
247715,139596,Undirected,51950,,5
247715,28765,Undirected,51951,,5
247715,79440,Undirected,51952,,5
247715,388218,Undirected,51953,,3
247715,279011,Undirected,51954,,2
247715,449294,Undirected,51955,,2
247715,45206,Undirected,51956,,2
247715,91470,Undirected,51957,,3
247715,269553,Undirected,51958,,3
247715,207517,Undirected,51959,,3
247715,448028,Undirected,51960,,3
247715,342634,Undirected,51961,,7
247715,310066,Undirected,51962,,4
247715,260343,Undirected,51963,,5
247715,182814,Undirected,51964,,2
247715,398655,Undirected,51965,,4
247715,372717,Undirected,51966,,2
247715,402382,Undirected,51967,,5
247715,213686,Undirected,51968,,4
247715,340759,Undirected,51969,,2
247715,459201,Undirected,51970,,3
247715,600614,Undirected,51971,,2
247715,184935,Undirected,51972,,3
247715,63109,Undirected,51973,,3
247715,134599,Undirected,51974,,4
247715,464080,Undirected,51975,,2
247715,271220,Undirected,51976,,2
247715,88314,Undirected,51977,,2
247715,334195,Undirected,51978,,2
247715,278192,Undirected,51979,,2
247715,389236,Undirected,51980,,2
160056,352723,Undirected,51981,,2
160056,139596,Undirected,51982,,3
160056,79440,Undirected,51983,,9
160056,57123,Undirected,51984,,5
160056,28765,Undirected,51985,,2
160056,398655,Undirected,51986,,5
160056,333983,Undirected,51987,,2
160056,266879,Undirected,51988,,2
160056,207517,Undirected,51989,,2
160056,182814,Undirected,51990,,2
160056,271220,Undirected,51991,,2
160056,415474,Undirected,51992,,2
55807,352723,Undirected,51993,,2
55807,403528,Undirected,51994,,3
403528,348382,Undirected,51995,,2
403528,388673,Undirected,51996,,3
403528,352723,Undirected,51997,,3
403528,151821,Undirected,51998,,2
403528,330994,Undirected,51999,,2
403528,593,Undirected,52000,,5
403528,213686,Undirected,52001,,4
403528,64695,Undirected,52002,,2
403528,389236,Undirected,52003,,2
403528,388218,Undirected,52004,,3
403528,262565,Undirected,52005,,4
403528,156235,Undirected,52006,,2
403528,134599,Undirected,52007,,4
403528,57123,Undirected,52008,,5
403528,310066,Undirected,52009,,6
403528,279011,Undirected,52010,,3
403528,182814,Undirected,52011,,8
403528,271220,Undirected,52012,,2
403528,170621,Undirected,52013,,2
403528,461679,Undirected,52014,,2
403528,39296,Undirected,52015,,2
403528,433770,Undirected,52016,,2
403528,88314,Undirected,52017,,2
403528,72791,Undirected,52018,,2
403528,270540,Undirected,52019,,2
403528,274719,Undirected,52020,,2
403528,382506,Undirected,52021,,2
403528,789466,Undirected,52022,,2
403528,257312,Undirected,52023,,10
403528,335606,Undirected,52024,,8
403528,357750,Undirected,52025,,2
403528,282932,Undirected,52026,,2
403528,424263,Undirected,52027,,2
403528,245438,Undirected,52028,,2
403528,142216,Undirected,52029,,2
403528,1956977,Undirected,52030,,2
403528,1610375,Undirected,52031,,2
403528,298,Undirected,52032,,2
403528,76242,Undirected,52033,,3
403528,167683,Undirected,52034,,2
403528,334195,Undirected,52035,,2
403528,498551,Undirected,52036,,2
403528,159776,Undirected,52037,,2
403528,91074,Undirected,52038,,2
403528,237,Undirected,52039,,2
348382,485401,Undirected,52040,,2
348382,63536,Undirected,52041,,2
348382,245438,Undirected,52042,,2
348382,15085,Undirected,52043,,2
348382,298,Undirected,52044,,2
348382,210816,Undirected,52045,,2
330994,62472,Undirected,52046,,2
330994,273086,Undirected,52047,,2
330994,151821,Undirected,52048,,2
330994,368536,Undirected,52049,,2
330994,19050,Undirected,52050,,8
330994,169810,Undirected,52051,,2
330994,155315,Undirected,52052,,4
330994,144456,Undirected,52053,,3
330994,393492,Undirected,52054,,2
330994,67450,Undirected,52055,,4
330994,277624,Undirected,52056,,2
330994,65661,Undirected,52057,,2
330994,242443,Undirected,52058,,4
330994,411973,Undirected,52059,,2
330994,332527,Undirected,52060,,2
330994,200184,Undirected,52061,,2
330994,197488,Undirected,52062,,2
149708,30150,Undirected,52063,,2
149708,206938,Undirected,52064,,2
87014,474189,Undirected,52065,,4
87014,222615,Undirected,52066,,2
204666,158002,Undirected,52067,,2
204666,324289,Undirected,52068,,2
204666,101242,Undirected,52069,,19
204666,190243,Undirected,52070,,2
204666,218556,Undirected,52071,,3
204666,897927,Undirected,52072,,2
204666,246331,Undirected,52073,,51
204666,141138,Undirected,52074,,3
204666,86217,Undirected,52075,,7
204666,251647,Undirected,52076,,29
204666,219086,Undirected,52077,,5
204666,142079,Undirected,52078,,5
204666,173763,Undirected,52079,,6
204666,805330,Undirected,52080,,2
204666,701552,Undirected,52081,,2
204666,2936023,Undirected,52082,,3
204666,193338,Undirected,52083,,2
204666,129266,Undirected,52084,,3
204666,297542,Undirected,52085,,4
204666,15531,Undirected,52086,,6
204666,141808,Undirected,52087,,2
204666,1114749,Undirected,52088,,2
204666,438451,Undirected,52089,,2
204666,305099,Undirected,52090,,4
204666,679902,Undirected,52091,,2
204666,24277,Undirected,52092,,3
204666,429908,Undirected,52093,,5
204666,1430565,Undirected,52094,,3
204666,85478,Undirected,52095,,2
204666,1681663,Undirected,52096,,2
204666,362146,Undirected,52097,,3
204666,386022,Undirected,52098,,2
204666,644232,Undirected,52099,,2
204666,87816,Undirected,52100,,2
204666,743559,Undirected,52101,,4
204666,19050,Undirected,52102,,2
204666,36730,Undirected,52103,,2
204666,19495,Undirected,52104,,2
204666,138409,Undirected,52105,,2
365895,179063,Undirected,52106,,2
365895,97375,Undirected,52107,,2
158002,324289,Undirected,52108,,2
158002,2570623,Undirected,52109,,3
158002,453300,Undirected,52110,,2
158002,67820,Undirected,52111,,4
158002,301420,Undirected,52112,,4
158002,446066,Undirected,52113,,2
158002,292753,Undirected,52114,,4
158002,1314486,Undirected,52115,,2
158002,667801,Undirected,52116,,3
158002,354499,Undirected,52117,,2
158002,1852803,Undirected,52118,,4
158002,432135,Undirected,52119,,2
158002,174746,Undirected,52120,,2
158002,771160,Undirected,52121,,3
158002,1410723,Undirected,52122,,2
158002,179063,Undirected,52123,,2
158002,667402,Undirected,52124,,2
158002,97375,Undirected,52125,,3
324289,295784,Undirected,52126,,2
324289,246331,Undirected,52127,,2
324289,141808,Undirected,52128,,3
324289,429908,Undirected,52129,,2
324289,102437,Undirected,52130,,2
324289,667801,Undirected,52131,,2
101242,218556,Undirected,52132,,2
101242,273086,Undirected,52133,,2
101242,897927,Undirected,52134,,5
101242,429908,Undirected,52135,,7
101242,81447,Undirected,52136,,4
101242,83600,Undirected,52137,,3
101242,195973,Undirected,52138,,2
101242,753195,Undirected,52139,,3
101242,641015,Undirected,52140,,6
101242,310232,Undirected,52141,,2
101242,644232,Undirected,52142,,6
101242,86217,Undirected,52143,,8
101242,251647,Undirected,52144,,23
101242,396537,Undirected,52145,,3
101242,1430565,Undirected,52146,,7
101242,386022,Undirected,52147,,3
101242,1107529,Undirected,52148,,3
101242,47700,Undirected,52149,,2
101242,388719,Undirected,52150,,2
101242,246331,Undirected,52151,,22
101242,458076,Undirected,52152,,3
101242,193338,Undirected,52153,,3
101242,85941,Undirected,52154,,2
101242,362146,Undirected,52155,,4
101242,172734,Undirected,52156,,2
101242,232137,Undirected,52157,,2
101242,1488357,Undirected,52158,,2
101242,810333,Undirected,52159,,2
101242,85478,Undirected,52160,,3
101242,743559,Undirected,52161,,2
101242,297542,Undirected,52162,,4
101242,588518,Undirected,52163,,4
101242,62832,Undirected,52164,,2
101242,1269072,Undirected,52165,,2
101242,91915,Undirected,52166,,3
101242,138409,Undirected,52167,,4
101242,852998,Undirected,52168,,2
502193,471731,Undirected,52169,,2
502193,478358,Undirected,52170,,3
502193,166729,Undirected,52171,,2
502193,139247,Undirected,52172,,6
502193,44736,Undirected,52173,,2
502193,478532,Undirected,52174,,2
218556,190243,Undirected,52175,,2
218556,273086,Undirected,52176,,2
218556,2570623,Undirected,52177,,3
218556,251647,Undirected,52178,,2
218556,246331,Undirected,52179,,3
218556,86217,Undirected,52180,,2
218556,405667,Undirected,52181,,3
218556,234219,Undirected,52182,,3
218556,1852803,Undirected,52183,,3
218556,28351,Undirected,52184,,3
218556,324011,Undirected,52185,,2
218556,296513,Undirected,52186,,4
218556,771160,Undirected,52187,,3
218556,97375,Undirected,52188,,2
495463,476692,Undirected,52189,,2
495463,62472,Undirected,52190,,2
495463,483683,Undirected,52191,,2
495463,472627,Undirected,52192,,2
495463,494534,Undirected,52193,,7
495463,502584,Undirected,52194,,2
495463,410979,Undirected,52195,,2
495463,472497,Undirected,52196,,2
495463,499885,Undirected,52197,,3
495463,159896,Undirected,52198,,2
495463,475318,Undirected,52199,,2
495463,60501,Undirected,52200,,2
495463,36250,Undirected,52201,,2
476692,284881,Undirected,52202,,2
476692,173500,Undirected,52203,,2
476692,151821,Undirected,52204,,2
476692,482744,Undirected,52205,,6
476692,502433,Undirected,52206,,3
476692,506449,Undirected,52207,,4
476692,444960,Undirected,52208,,9
476692,494534,Undirected,52209,,5
476692,470091,Undirected,52210,,2
476692,499885,Undirected,52211,,2
476692,485742,Undirected,52212,,3
476692,500076,Undirected,52213,,5
476692,491863,Undirected,52214,,3
476692,342681,Undirected,52215,,2
476692,504244,Undirected,52216,,2
476692,487305,Undirected,52217,,2
89882,87685,Undirected,52218,,2
62472,448630,Undirected,52219,,2
62472,170773,Undirected,52220,,4
62472,479605,Undirected,52221,,2
62472,456875,Undirected,52222,,2
62472,502735,Undirected,52223,,2
62472,33186,Undirected,52224,,2
62472,54946,Undirected,52225,,2
62472,113388,Undirected,52226,,15
62472,300364,Undirected,52227,,6
62472,140367,Undirected,52228,,3
62472,261834,Undirected,52229,,5
62472,123051,Undirected,52230,,2
62472,506769,Undirected,52231,,2
62472,450522,Undirected,52232,,4
62472,317111,Undirected,52233,,2
62472,10106,Undirected,52234,,2
62472,258125,Undirected,52235,,2
62472,39439,Undirected,52236,,2
62472,359965,Undirected,52237,,2
62472,362850,Undirected,52238,,8
62472,300346,Undirected,52239,,6
62472,446856,Undirected,52240,,4
62472,327711,Undirected,52241,,5
62472,324544,Undirected,52242,,3
62472,309545,Undirected,52243,,4
62472,393492,Undirected,52244,,4
62472,649897,Undirected,52245,,2
62472,429261,Undirected,52246,,2
62472,407457,Undirected,52247,,2
62472,271026,Undirected,52248,,2
62472,121888,Undirected,52249,,2
62472,263846,Undirected,52250,,2
62472,370342,Undirected,52251,,2
232165,236424,Undirected,52252,,2
232165,276117,Undirected,52253,,2
42714,60122,Undirected,52254,,2
42714,25614,Undirected,52255,,2
42714,203777,Undirected,52256,,2
42714,173713,Undirected,52257,,2
30150,170835,Undirected,52258,,2
198347,170773,Undirected,52259,,2
198347,100586,Undirected,52260,,4
198347,266963,Undirected,52261,,2
198347,326322,Undirected,52262,,8
198347,467015,Undirected,52263,,2
198347,375932,Undirected,52264,,2
198347,174438,Undirected,52265,,3
198347,284934,Undirected,52266,,3
198347,215,Undirected,52267,,3
198347,397025,Undirected,52268,,5
198347,311915,Undirected,52269,,2
198347,72314,Undirected,52270,,3
198347,162365,Undirected,52271,,2
198347,362850,Undirected,52272,,2
198347,503555,Undirected,52273,,2
198347,261289,Undirected,52274,,2
198347,712918,Undirected,52275,,3
46174,97951,Undirected,52276,,2
46174,294473,Undirected,52277,,2
46174,391867,Undirected,52278,,2
46174,350568,Undirected,52279,,2
46174,759381,Undirected,52280,,2
46174,253857,Undirected,52281,,2
140874,122039,Undirected,52282,,6
140874,506501,Undirected,52283,,2
140874,448630,Undirected,52284,,6
140874,174900,Undirected,52285,,5
140874,170773,Undirected,52286,,3
140874,199819,Undirected,52287,,4
140874,463143,Undirected,52288,,22
140874,204997,Undirected,52289,,17
140874,193720,Undirected,52290,,2
140874,320734,Undirected,52291,,5
140874,380474,Undirected,52292,,9
140874,456875,Undirected,52293,,3
140874,319455,Undirected,52294,,6
140874,102478,Undirected,52295,,3
140874,263268,Undirected,52296,,3
140874,32310,Undirected,52297,,2
140874,60465,Undirected,52298,,6
140874,48685,Undirected,52299,,3
140874,133769,Undirected,52300,,7
140874,262772,Undirected,52301,,15
140874,182773,Undirected,52302,,2
140874,28714,Undirected,52303,,2
140874,483234,Undirected,52304,,2
140874,328887,Undirected,52305,,10
140874,309644,Undirected,52306,,6
140874,134335,Undirected,52307,,2
140874,504487,Undirected,52308,,10
140874,331719,Undirected,52309,,3
140874,204304,Undirected,52310,,2
140874,433805,Undirected,52311,,2
140874,118065,Undirected,52312,,12
140874,109322,Undirected,52313,,10
140874,279184,Undirected,52314,,2
140874,40115,Undirected,52315,,13
140874,488537,Undirected,52316,,2
140874,425747,Undirected,52317,,2
140874,84249,Undirected,52318,,2
140874,473265,Undirected,52319,,2
140874,145067,Undirected,52320,,2
140874,263846,Undirected,52321,,2
140874,177439,Undirected,52322,,3
140874,245249,Undirected,52323,,4
140874,253669,Undirected,52324,,2
140874,379645,Undirected,52325,,2
140874,17724,Undirected,52326,,5
140874,319463,Undirected,52327,,10
140874,133207,Undirected,52328,,2
140874,317111,Undirected,52329,,4
140874,184730,Undirected,52330,,4
140874,222937,Undirected,52331,,6
140874,170305,Undirected,52332,,2
140874,370342,Undirected,52333,,12
140874,503797,Undirected,52334,,2
140874,417645,Undirected,52335,,2
140874,209117,Undirected,52336,,5
140874,130970,Undirected,52337,,6
140874,203065,Undirected,52338,,3
140874,20594,Undirected,52339,,3
140874,104027,Undirected,52340,,4
140874,275294,Undirected,52341,,2
140874,483316,Undirected,52342,,3
140874,172790,Undirected,52343,,2
140874,174438,Undirected,52344,,2
140874,301749,Undirected,52345,,2
140874,347729,Undirected,52346,,2
140874,132175,Undirected,52347,,2
140874,16327,Undirected,52348,,3
140874,362850,Undirected,52349,,3
140874,119315,Undirected,52350,,3
140874,146996,Undirected,52351,,2
140874,113092,Undirected,52352,,2
140874,140367,Undirected,52353,,3
140874,285541,Undirected,52354,,2
140874,375932,Undirected,52355,,2
140874,493280,Undirected,52356,,2
140874,477033,Undirected,52357,,2
140874,465301,Undirected,52358,,3
140874,502339,Undirected,52359,,2
140874,110909,Undirected,52360,,3
140874,131378,Undirected,52361,,2
140874,141836,Undirected,52362,,2
140874,441764,Undirected,52363,,2
140874,27956,Undirected,52364,,2
140874,459041,Undirected,52365,,2
55365,469974,Undirected,52366,,2
55365,359090,Undirected,52367,,3
455503,214357,Undirected,52368,,19
455503,309014,Undirected,52369,,4
455503,2493,Undirected,52370,,17
455503,456753,Undirected,52371,,2
455503,401052,Undirected,52372,,8
455503,395799,Undirected,52373,,5
455503,182814,Undirected,52374,,5
455503,404078,Undirected,52375,,5
455503,376638,Undirected,52376,,3
455503,282932,Undirected,52377,,3
455503,274821,Undirected,52378,,2
455503,182005,Undirected,52379,,6
455503,153489,Undirected,52380,,3
455503,152936,Undirected,52381,,2
455503,216921,Undirected,52382,,2
455503,369571,Undirected,52383,,5
455503,233788,Undirected,52384,,3
455503,39296,Undirected,52385,,3
455503,361708,Undirected,52386,,2
455503,388218,Undirected,52387,,2
455503,459201,Undirected,52388,,2
455503,257312,Undirected,52389,,2
455503,1956977,Undirected,52390,,2
455503,32197,Undirected,52391,,2
455503,241656,Undirected,52392,,2
151821,266870,Undirected,52393,,2
151821,152053,Undirected,52394,,2
151821,388673,Undirected,52395,,2
151821,148200,Undirected,52396,,3
151821,441948,Undirected,52397,,2
151821,187565,Undirected,52398,,2
151821,328467,Undirected,52399,,2
151821,214582,Undirected,52400,,2
151821,242443,Undirected,52401,,2
151821,134134,Undirected,52402,,2
151821,178190,Undirected,52403,,2
151821,388147,Undirected,52404,,2
151821,310066,Undirected,52405,,2
151821,57123,Undirected,52406,,2
151821,388218,Undirected,52407,,2
152517,281371,Undirected,52408,,2
152517,132926,Undirected,52409,,3
152517,257279,Undirected,52410,,3
152517,80649,Undirected,52411,,2
152517,425064,Undirected,52412,,2
897927,429908,Undirected,52413,,15
897927,214239,Undirected,52414,,8
897927,81447,Undirected,52415,,29
897927,83600,Undirected,52416,,15
897927,195973,Undirected,52417,,2
897927,433495,Undirected,52418,,2
897927,462543,Undirected,52419,,6
897927,358113,Undirected,52420,,6
897927,753195,Undirected,52421,,24
897927,641015,Undirected,52422,,23
897927,405364,Undirected,52423,,13
897927,310232,Undirected,52424,,7
897927,644232,Undirected,52425,,28
897927,362146,Undirected,52426,,23
897927,386022,Undirected,52427,,19
897927,85462,Undirected,52428,,8
897927,1430565,Undirected,52429,,33
897927,679902,Undirected,52430,,32
897927,388719,Undirected,52431,,7
897927,19495,Undirected,52432,,21
897927,922791,Undirected,52433,,2
897927,50897,Undirected,52434,,6
897927,852786,Undirected,52435,,2
897927,1561400,Undirected,52436,,3
897927,260719,Undirected,52437,,4
897927,1562855,Undirected,52438,,7
897927,109195,Undirected,52439,,5
897927,555445,Undirected,52440,,2
897927,334917,Undirected,52441,,6
897927,863585,Undirected,52442,,6
897927,124122,Undirected,52443,,6
897927,162114,Undirected,52444,,7
897927,787610,Undirected,52445,,8
897927,1107529,Undirected,52446,,10
897927,1261250,Undirected,52447,,4
897927,47700,Undirected,52448,,20
897927,287607,Undirected,52449,,2
897927,296474,Undirected,52450,,12
897927,297542,Undirected,52451,,2
897927,424956,Undirected,52452,,7
897927,364114,Undirected,52453,,13
897927,476484,Undirected,52454,,7
897927,167366,Undirected,52455,,6
897927,232137,Undirected,52456,,22
897927,1058413,Undirected,52457,,10
897927,699053,Undirected,52458,,20
897927,1269072,Undirected,52459,,26
897927,298421,Undirected,52460,,5
897927,421657,Undirected,52461,,12
897927,857150,Undirected,52462,,2
897927,233664,Undirected,52463,,2
897927,440577,Undirected,52464,,2
897927,656864,Undirected,52465,,4
897927,810333,Undirected,52466,,16
897927,458076,Undirected,52467,,8
897927,410705,Undirected,52468,,5
897927,197493,Undirected,52469,,12
897927,128334,Undirected,52470,,5
897927,62832,Undirected,52471,,16
897927,443826,Undirected,52472,,3
897927,588518,Undirected,52473,,5
897927,975036,Undirected,52474,,19
897927,359976,Undirected,52475,,3
897927,623265,Undirected,52476,,4
897927,462533,Undirected,52477,,7
897927,719350,Undirected,52478,,6
897927,19033,Undirected,52479,,7
897927,172734,Undirected,52480,,3
897927,96016,Undirected,52481,,2
897927,1488357,Undirected,52482,,6
897927,433194,Undirected,52483,,4
897927,438451,Undirected,52484,,2
897927,2198470,Undirected,52485,,2
897927,179974,Undirected,52486,,4
897927,138578,Undirected,52487,,3
897927,1374179,Undirected,52488,,2
897927,241102,Undirected,52489,,2
897927,1113498,Undirected,52490,,2
897927,4204,Undirected,52491,,3
897927,1500787,Undirected,52492,,2
897927,461691,Undirected,52493,,4
897927,1964386,Undirected,52494,,2
897927,1681663,Undirected,52495,,2
897927,453300,Undirected,52496,,3
897927,233554,Undirected,52497,,2
897927,251647,Undirected,52498,,2
897927,998563,Undirected,52499,,3
897927,304385,Undirected,52500,,2
897927,1230216,Undirected,52501,,3
897927,128500,Undirected,52502,,2
897927,153880,Undirected,52503,,3
