"Id","path1","is_PE","old_path1","in_orig","old_comm","old_comm.is_PE","path1.is_PE","Community","Degree","Betweenness","PageRank","Bridge"
50692,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",30,90.6833333333333,6.80691587837773e-05,0
50704,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",19,632.81070159201,2.0782049774223e-05,0
50726,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",46,911.512642735026,4.28978650998019e-05,0
507331,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",3,338.129987556303,8.53921750886058e-05,0
507346,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",34,51414.3368757028,0.000197603227342585,0
507358,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",15,456.999866799867,2.00014623596707e-05,0
50760,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",94,7208.20079149711,5.76715349618043e-05,2
507840,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",31,7634.34995392105,3.74587548327878e-05,0
507860,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",57,34443.9420177863,0.00018684793374071,1
507898,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,4,1823.34754701322,1.5213548253212e-05,0
50821,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",71,3317.35486735485,4.08333409060075e-05,0
508313,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,2,0,1.48421162046009e-05,0
508388,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",16,6.5,2.12934734155696e-05,0
508459,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",58,382.841666666667,7.22575382240388e-05,0
50851,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",1,0,1.45773019645659e-05,0
50897,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,502,18638.0935769663,0.000818098157428013,2
50905,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",21,679.459464042604,2.16935441452885e-05,0
509367,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",30,453.189552580801,2.13551135758201e-05,0
5093695,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",2,151.610276445261,1.8990349799804e-05,0
509370,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,1.49462766230012e-05,0
5095483,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,4,64.4833333333333,2.44517161923791e-05,0
509571,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",44,4593.92599397644,5.12502015673674e-05,7
509584,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",81,10504.9103174603,8.14584732233632e-05,0
50965,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",3,2,1.69275616126574e-05,0
5097248,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,7,5825.52164224664,5.23969989509921e-05,0
509938,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",12,72.3355158730158,1.81653230712269e-05,0
51005,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",5,38.4214035964036,1.63476543700878e-05,0
5101487,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",7,1100.38227744478,5.08569853040742e-05,0
510181,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",1,0,1.45773019645659e-05,0
510350,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",2,0,1.53836947884243e-05,0
510365,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,1,0,1.46121633740387e-05,0
51042,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",3,48.5,1.56253722666775e-05,0
510480,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",54,6780.0758966696,4.98494509466852e-05,0
51076,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",6,29.1666666666667,1.63187318367309e-05,0
510887,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",5,12.3333333333333,1.77850839289009e-05,0
510992,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",23,1283.1869909887,2.48670948070168e-05,0
51109,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",1,0,1.46676671477863e-05,0
511180,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,12,1287.43449391538,1.71972712777954e-05,0
51123,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",3,55.75,1.5508928639533e-05,0
511969,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",8,7184.08536046439,6.49960776841579e-05,0
512,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",70,47.0267528223411,5.14755787019767e-05,0
512138,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",2,469.312909557763,1.4798238990958e-05,0
512348,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",4,70.5337662337662,1.72406915512633e-05,0
5128932,104,NA,NA,FALSE,NA,"NA NA","104 NA",NA,1,0,9.54562810233258e-05,0
512964,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.49379635700494e-05,0
5130001,11,FALSE,NA,FALSE,NA,"NA FALSE","11 FALSE",NA,7,0,7.28553930842238e-05,0
5132143,11,FALSE,NA,FALSE,NA,"NA FALSE","11 FALSE",NA,11,0,0.000146553618194719,0
513575,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",124,532.114327062645,5.2958239516943e-05,0
51372,6,FALSE,11,TRUE,"micro","micro FALSE","6 FALSE",NA,17,134706.833333333,0.000177033050740508,0
5138419,11,FALSE,NA,FALSE,NA,"NA FALSE","11 FALSE",NA,9,3,0.000101215861958995,0
5141289,11,NA,NA,FALSE,NA,"NA NA","11 NA",NA,11,13,0.000122246690305235,0
51413,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",56,1118.06220656761,4.26453928450152e-05,0
514133,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,2,0,1.49014346282586e-05,0
514728,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",7,135.1920995671,2.49462888540133e-05,0
514748,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,47,2388.98305509172,3.0341476899181e-05,0
514831,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",67,344.453159130171,5.52929505171611e-05,0
514943,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,162,1114.15802860546,0.000102712064095753,0
515275,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",2,0,1.54385555951919e-05,0
51545,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.7253609152663e-05,0
5154720,104,FALSE,NA,FALSE,NA,"NA FALSE","104 FALSE",NA,1,0,9.54562810232528e-05,0
51566,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",136,894.702001593178,0.000170857065724051,0
515799,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",181,13330.6371361473,0.000155572991269632,0
515984,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,3,0,2.6655207938052e-05,0
515998,6,FALSE,11,TRUE,"micro","micro FALSE","6 FALSE",NA,15,2.83333333333333,6.33471997210117e-05,0
51623,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.46832969003092e-05,0
516378,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,213,391.008333333334,0.000131552473251918,0
51638,92,NA,209,TRUE,"micro","micro NA","92 NA",NA,1,0,9.54562810232528e-05,0
516667,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",6,32,2.17200346990616e-05,0
516722,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",24,727.876513048104,2.20092283810915e-05,0
5170,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",89,1919.87778967851,0.000100547163239668,2
51757,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",6,0,2.58190745872582e-05,0
517879,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",17,343.666666666667,4.20870020641538e-05,0
5178975,11,FALSE,NA,FALSE,NA,"NA FALSE","11 FALSE",NA,5,0,5.40602289788124e-05,0
5179320,11,FALSE,NA,FALSE,NA,"NA FALSE","11 FALSE",NA,10,11,0.000135021911612146,0
517988,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.46262456335459e-05,0
5181863,11,FALSE,NA,FALSE,NA,"NA FALSE","11 FALSE",NA,1,0,2.20730789691054e-05,0
5182519,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,50,15005.3316738816,0.000141175662998514,0
518432,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",24,2459.17665972916,3.5937941704311e-05,0
518439,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,232,2892.31720501721,0.000198958489517683,0
51948,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",542,9386.02815335831,0.000601753543690443,1
52016,1,TRUE,NA,FALSE,NA,"NA TRUE","1 TRUE","Anti-vaccine",2,43.3166666666667,1.50307246230656e-05,0
520495,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,1,0,1.52895594832151e-05,0
5205,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",179,176.23253968254,0.000138989762203791,0
520766,3,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","3 NA",NA,110,38778.7709684615,7.45582105417471e-05,2
520795,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",41,955.575408290539,3.40709111679606e-05,0
52084,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",2,0,4.82821543579964e-05,0
520883,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,417,60472.6272242382,0.000464780243428509,0
521038,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",1,0,1.48657091845752e-05,0
52150,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",10,135.09832397532,1.64256608213105e-05,0
521669,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.4703249198433e-05,0
52168,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",14,11.8905713137911,2.14660615146012e-05,0
52202,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",2,0,2.99606012342887e-05,0
5223617,11,FALSE,NA,FALSE,NA,"NA FALSE","11 FALSE",NA,2,0,3.06933775619106e-05,0
522529,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",61,873.660933347696,4.74154481073182e-05,0
5225412,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",461,365231.333726648,0.000274053023155862,5
5225830,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.60091760795204e-05,0
522670,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.56496733914507e-05,0
52314,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,85,834.896928888105,4.87509066137597e-05,0
523171,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",7,13.1867872661614,1.68379878034683e-05,0
523187,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",267,1118.29486603982,0.000159807172602538,0
52351,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",104,14700.027596015,0.000143775110302017,0
5241800,11,FALSE,NA,FALSE,NA,"NA FALSE","11 FALSE",NA,10,0.5,0.000126526508995041,0
524594,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,3.42151258932948e-05,0
524770,6,FALSE,11,TRUE,"micro","micro FALSE","6 FALSE",NA,29,0.583333333333333,0.000174622996903691,0
525289,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",5,285.741708128473,2.49611329857958e-05,0
52538,2,FALSE,5,TRUE,"micro","micro FALSE","2 FALSE","Pro-vaccine",14,46268.4737123986,0.000118465644967685,0
525395,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,52,1082.4013830751,2.85395212739633e-05,0
52548,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,1.47115526544522e-05,0
52558,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",68,28487.2194444444,0.000471365727911366,1
525702,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",3,0,1.52243068832375e-05,0
52591,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",3,1214.29704876933,1.54179425899245e-05,0
526276,6,FALSE,NA,FALSE,NA,"NA FALSE","6 FALSE",NA,21,0,9.5616387174064e-05,0
5263048,11,NA,NA,FALSE,NA,"NA NA","11 NA",NA,8,0,0.000104773212110729,0
526581,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.5980430029675e-05,0
52669,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",7,36.5416666666667,1.78184660384133e-05,0
5269224,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,17,5056.51427544644,1.77774956823754e-05,0
52695,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,1.55307624994596e-05,0
52717,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",6,0,5.15326311093839e-05,0
5274,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",36,1747.53536324113,2.80486320001265e-05,0
527519,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,250,58931.3799826212,0.000180969037973602,1
52879,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,42,724.496916869141,4.19127946541172e-05,0
5288,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",8,162.033333333333,1.66617499458204e-05,0
529371,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",12,118.624570268277,1.90000691249701e-05,0
530172,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",105,917.776327561328,9.52095433975897e-05,0
530216,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",94,3688.01300132814,7.74122922046984e-05,0
530568,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",4,0,3.14063219858581e-05,0
530956,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,10,236.210714285714,1.70244221635279e-05,0
5313,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",1,0,1.45107731360383e-05,0
531690,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",2,0,3.0214927319197e-05,0
531975,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",9,135.616666666667,3.80602558332396e-05,1
533693,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,139,438.562547583136,8.53452192821775e-05,0
533822,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",30,894.09262750749,2.29574742635246e-05,0
53385,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,1.47668953460182e-05,0
53406,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",39,323.510998071376,2.3940090260663e-05,0
534228,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",79,94.4920634920634,6.02249277367637e-05,1
534385,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",18,0,2.44182432231028e-05,0
534638,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,7,76.8789682539683,1.6671195244221e-05,0
53505,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",1,0,1.47804017734305e-05,0
53558,14,FALSE,4,TRUE,"micro","micro FALSE","14 FALSE",NA,1,0,1.85964637351695e-05,0
53559,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",22,90.0666666666667,2.29707791530839e-05,0
536180,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",5,36.2707070707071,1.60011966748803e-05,0
536345,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",1,0,1.47762876790691e-05,0
53704,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",3,3412.88185425686,2.26803846088281e-05,0
538269,1,TRUE,NA,FALSE,NA,"NA TRUE","1 TRUE","Anti-vaccine",36,828.683438598726,2.75861451102139e-05,1
53829,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",7,6.83333333333333,3.69733865002412e-05,0
538637,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,101,203.147362767951,7.46149182684801e-05,0
539537,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,114,1068.81290121261,6.06720439378297e-05,0
54024,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",6,209.992216796218,1.62444977177869e-05,0
54044,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",347,12810.7717335296,0.000682616910893448,1
540449,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,3,0,1.50314866711702e-05,0
54056,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",87,47.0373015873016,6.46317646646987e-05,0
540629,6,FALSE,NA,FALSE,NA,"NA FALSE","6 FALSE",NA,4,0,3.75829290479613e-05,0
540727,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",11,3052.76746031745,6.34046088138155e-05,0
54099,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",92,152.458703313595,6.57640456142792e-05,0
541105,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",78,6021.73876263237,6.01753926318848e-05,0
541139,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",2,0,1.47828485272038e-05,0
54140,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",270,123238.817031496,0.000570313411056811,1
541448,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",48,126.808308358309,3.56213397602842e-05,0
541943,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,52,166.822046480588,2.9875737064895e-05,0
542078,7,FALSE,8,TRUE,"micro","micro FALSE","7 FALSE",NA,7,0,6.28543836430325e-05,0
542116,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,3,0,1.50305065128645e-05,0
54226,2,FALSE,7,TRUE,"micro","micro FALSE","2 FALSE","Pro-vaccine",20,49952.5,0.000476840183080716,0
542359,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",201,4441.26545715863,9.20653743459492e-05,0
542950,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",9,16.95,1.79389479227654e-05,0
543176,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.58293402227556e-05,0
543330,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,3,0,1.51145999043805e-05,0
54385,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",8,166.5,1.80209883096453e-05,0
543909,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",1,0,1.45719697652091e-05,0
543934,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",36,1365.74765512266,3.41580251664122e-05,0
54402,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,71,585.421200958938,3.41484291206964e-05,0
54406,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",587,26197.5706465843,0.00173757645033016,5
54438,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",11,3795.36785714284,0.000113947681806781,0
544774,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",2,0,1.49648913022057e-05,0
544854,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",14,79.0396825396826,1.94103490550762e-05,0
5448940,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,1.47098739243314e-05,0
5455515,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,4,8939.77460317461,3.48928809403555e-05,0
54572,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,288,172373.175140278,0.000208347861719293,7
545759,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",7,9.53333333333333,2.74089199145389e-05,0
545931,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",150,185.723464912281,9.07370377526872e-05,0
545951,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",18,141.083333333333,2.41181492026237e-05,2
546196,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",8,116.560714285714,1.71624246928421e-05,0
546459,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",3,0,2.64755431094572e-05,0
547758,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",73,2058.04867108172,4.91121882747273e-05,0
548456,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",7,0,1.77940742148418e-05,0
548823,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",5,0,3.43324449562582e-05,0
54896,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",4,9993,0.000104690704598992,0
549044,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",3,0,1.55505889261906e-05,0
549111,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",28,212.398222752212,2.1115858870213e-05,0
549226,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",12,387.028571428572,2.46868925149337e-05,0
54946,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",18,959.884065934064,5.28930306312847e-05,1
549577,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",120,247.597051499225,0.000119438871381702,0
549945,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",51,2449.98112934899,4.0812864268708e-05,0
550103,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",9,136.168042773008,1.72758546314678e-05,0
550133,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",29,404.032103966962,2.9988351221906e-05,0
550207,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,15,3183.79922419724,1.72799267683597e-05,0
550237,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",6,396.412824104001,1.59942393264429e-05,0
55057,1,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","1 TRUE","Anti-vaccine",285,217117.03367284,0.000280334094458404,106
5509,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",2,0,1.9463217362508e-05,0
55107,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",21,7.33333333333333,8.71143200529248e-05,0
551601,3,TRUE,3,TRUE,"micro","micro TRUE","3 TRUE",NA,16,126.784232805378,1.88065965513038e-05,0
551700,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",21,60.48733190614,2.22730951507972e-05,0
552058,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",196,678.430942753868,8.51710576178376e-05,0
55220,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",20,191.335530983137,1.96635561145212e-05,0
552593,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",19,2972.92268129211,1.78988986063189e-05,0
55278,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",910,112910.69044738,0.00165445323025381,12
553104,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",2,0,1.50856355671013e-05,0
553159,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",11,120.406613751571,1.69806608252158e-05,0
553242,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",217,11072.4901495909,0.000192655705554241,0
553310,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,4,0,1.52961597109116e-05,0
55365,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",4,2516.47858873667,2.05460048429071e-05,0
55384,6,FALSE,11,TRUE,"micro","micro FALSE","6 FALSE",NA,26,15.75,0.000123258878465818,0
553863,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",59,1140.6595959596,4.0444467848703e-05,0
554,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",347,1525.37696271011,0.000247830495235376,0
554027,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",27,147.283333333333,3.24300208992059e-05,2
554176,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,4,0,1.56175185934504e-05,0
